location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,C_d77cb973,"(База, прием. Киска призрака пробита! У нас утечка жидкости.)",,,,,,"C ""%%"""
,S_8f9e30b0,"(Заткнись, ты как всегда не вовремя...)",,,,,,"S ""%%"""
,narrator_7b714280,Сара опускалась на дрожащих руках и старательно причмокивала.,,,,,,"""%%"""
,S_ff0efc69,*Мф* *Чмок* *Слурп* *Чмок*,,,,,,"S ""%%"""
,A_f165c17f,"И вот как у тебя вообще язык поворачивается сказать, что тебе не нравится мой подход к тренировкам?! Я не припомню такой отдачи ни от одной портовой шлюхи!",,,,,,"A ""%%"""
,S_4c844c6c,*Мф* *Чмок* *Мф* *Слурп* *Мф* *Чмок*!!!,,,,,,"S ""%%"""
,A_f8d20c6d,Я тоже без ума от твоих дырочек. Но не забывай про упражнение. Мы здесь вообще-то спортом занимаемся! Хе-хе!,,,,,,"A ""%%"""
,S_2c741d6c,"(Черт! Если бы не мое 'питание', я бы никогда не смогла сделать то, что сейчас делаю! Но даже так... в этой позе он заходит под таким углом...)",,,,,,"S ""%%"""
,S_077d8241,"(Блин! Я хочу, чтобы он достал до моего желудка!)",,,,,,"S ""%%"""
,S_7d043744,(Какое-то безумие! Но это так здорово и приятно!),,,,,,"S ""%%"""
,A_75ed442d,"Отлично, просто замечательно. На Земле мы бы с тобой взяли все золотые медали за такое исполнение.",,,,,,"A ""%%"""
,S_99571692,(О каких медалях речь идет? Он там совсем тю-тю?),,,,,,"S ""%%"""
,narrator_06fa5018,"Девушка опустилась без сил, не забывая, впрочем, активно вылизывать член.",,,,,,"""%%"""
,S_0eda57a4,(Сил становится все меньше... все же я могу продолжать... Но он уже дрожит! У меня получится...!),,,,,,"S ""%%"""
,A_63c98cee,"Ты, наверное, слышала про так называемые Конфедеративные игры? Это место, куда съезжаются спортсмены с разных уголков мира.",,,,,,"A ""%%"""
,S_862035d8_2,*Мф* *Чмок* *Слурп*,,,,,,"S ""%%"""
,S_7e3b80ee,"(К чему он вообще это говорит? Только отвлекает меня... Он вообще не понимает, что это сейчас неуместно?..)",,,,,,"S ""%%"""
,A_0f78cbcc,"Так вот, я думаю, мы определенно должны устроить что-то такое тут, хе-хе-хе.",,,,,,"A ""%%"""
,A_87ca1d8e,"Только представь:, трибуны полны, и все выкрикивают твое имя, говоря 'глубже!', хе-хе-хе.",,,,,,"A ""%%"""
,S_67076b1d,(Он точно кукушкой поехал...),,,,,,"S ""%%"""
,A_996eccca,"Черт, это было бы определенно круто!",,,,,,"A ""%%"""
,S_4c844c6c_1,*Мф* *Чмок* *Мф* *Слурп* *Мф* *Чмок*!!!,,,,,,"S ""%%"""
,A_ea628a93,"Хотя ты, конечно же, права - это было бы не так просто. Кто знает, какие еще спортсмены стояли бы у нас на пути?",,,,,,"A ""%%"""
,S_f6aeb0fc,(Я... вообще молчала!...),,,,,,"S ""%%"""
,A_116401a4,"Но одно я знаю наверняка:, на тренировке к этому соревнованию я бы тебе не давал спуска.",,,,,,"A ""%%"""
,S_3a27df39,(П-прекрати такое говорить...),,,,,,"S ""%%"""
,narrator_dbd18275,"Совершив невероятное усилие, девушка поднялась на слегка дрожащих руках.",,,,,,"""%%"""
,A_a55059ae,"Эх, это были бы отменные деньки... Ну что, еще подход?",,,,,,"A ""%%"""
,S_39107c2d,"(Ахх... ну все, шутки в сторону, пора кончать.)",,,,,,"S ""%%"""
,A_60cb2d8c,За свободу!!!,,,,,,"A ""%%"""
,S_267ecb73,*Слурп-слурп-слурп-слурп-слурп-слурп-слурп-слурп!*,,,,,,"S ""%%"""
,A_962b2057,"Вот это да! Вижу, ты управилась с темпом и перешла к пампингу, это похвально!",,,,,,"A ""%%"""
,narrator_768e068b,"Девушка значительно ускорила движения. Видимо, она была намерена как можно скорее покончить со всем.",,,,,,"""%%"""
,S_0e8ac5aa,"(Я сделаю это... еще чуть-чуть... я чувствую, он уже рядом.)",,,,,,"S ""%%"""
,narrator_c20cc197,"Она была права, член Стукова уже был готов поделиться начинкой с ней.",,,,,,"""%%"""
,S_7aa77848,"(Аххх, сохранять спокойствие, я справлюсь!)",,,,,,"S ""%%"""
,A_be6a2081,"Ха-ха-ха, пот хлещет прямо ручьем.",,,,,,"A ""%%"""
,A_89d14885,"Раз есть такая возможность, может, мне голову заодно помыть?",,,,,,"A ""%%"""
,S_8bf5b594,"(Действительно, лучше бы он рот не открывал...)",,,,,,"S ""%%"""
,S_f1239977,(А что ты скажешь на это?!),,,,,,"S ""%%"""
,narrator_c1b182b1,"Девушка почти рухнула на член, который довольно невежливо проник в ее горло.",,,,,,"""%%"""
,A_ccbff032,Оооо дааа! Превосходная техника!!!,,,,,,"A ""%%"""
,A_71a0e276,Еще чуть-чуть и мы кончили!,,,,,,"A ""%%"""
,S_4c844c6c_2,*Мф* *Чмок* *Мф* *Слурп* *Мф* *Чмок*!!!,,,,,,"S ""%%"""
,A_a46dba5b,"ДААААА!!! Я больше не могу терпеть, дело сделано!",,,,,,"A ""%%"""
,S_c34fb524,"(Отлично, у меня получилось. Пора убираться отсюда.)",,,,,,"S ""%%"""
,C_022a873e,"(Миссия выполнена, запрашиваю эвакуацию!)",,,,,,"C ""%%"""
,S_d1dc82f2_2,!!!,,,,,,"S ""%%"""
,S_1296a645,"(Черт! Только не это: силы кончились. У меня же было все под контролем! Я не могу просто так тут остаться, я обязательно поднимусь!!!)",,,,,,"S ""%%"""
,A_bd5caeba,Ты решила изменить сценарий?,,,,,,"A ""%%"""
,S_fcf4f801,"(Мои руки не слушаются. Ну же, идиот, подними меня!!!)",,,,,,"S ""%%"""
,A_eb8f04bc,"Черт, твои движения делают только хуже!",,,,,,"A ""%%"""
,S_54991bf2,(Нет-нет-нет-нет!!! Мы так не договаривались!),,,,,,"S ""%%"""
,A_f6c6d276,"Арррг, я больше не могу терпеть, я свою часть договора выполнил! А теперь приготовься!",,,,,,"A ""%%"""
,narrator_bd34b6bb,*Взрыв*,,,,,,"""%%"""
,extend_f41c6a14, *Взрыв*,,,,,,"extend ""%%"""
,extend_f41c6a14_1, *Взрыв*,,,,,,"extend ""%%"""
,narrator_33854909,"Стуков вздрогнул в короткой, но очень выразительной судороге, и начал извергать начинку.",,,,,,"""%%"""
,S_05db2825,{size=+15}М-м-м-м-нг!!!{/size},,,,,,"S ""%%"""
,A_2d257676,Даааааааа!!!,,,,,,"A ""%%"""
,narrator_a2c6e292,В пищевод девушке хлынул поток горячей спермы. Стуков содрогался в разрядах наслаждения и инстинктивно вгонял член глубже.,,,,,,"""%%"""
,S_98b1fb21,"(Он как тот тентакль! Только приятнее... И, кажется, льет больше!)",,,,,,"S ""%%"""
,A_63dd3409,"Вот так!!! Просто здорово! Так даже лучше, чем мы договаривались! Твой ротик определенно первоклассный! Хотя не хватает некоторого умения... но практика и мое тренерство все поправяит! Ха-ха-ха!!!",,,,,,"A ""%%"""
,A_97cba04a,Это определенно уровень кандидата в мастера спорта!,,,,,,"A ""%%"""
